公司代码,年份,词频
600502,2019,区块链-2
600502,2018,人工智能-1
600502,2018,物联网-1
600503,2019,智能机器人-2
600505,2017,物联网-2
600505,2018,物联网-2
600507,2015,电子商务-2
600507,2019,大数据-1
600508,2017,大数据-2
600508,2019,人工智能-1
600508,2019,大数据-1
600509,2017,智能环保-1
600509,2018,大数据-1
600509,2018,云计算-1
600509,2018,区块链-1
600510,2018,人工智能-1
600510,2018,大数据-1
600510,2018,物联网-2
600510,2018,金融科技-1
600511,2016,电子商务-6
600511,2016,B2B-2
600511,2017,电子商务-1
600511,2018,电子商务-2
600511,2019,人工智能-1
600511,2019,大数据-3
600511,2019,物联网-1
600511,2019,互联网医疗-1
600511,2019,电子商务-2
600512,2016,大数据-2
600515,2018,大数据-2
600515,2018,云计算-1
600515,2018,物联网-1
600515,2018,移动互联网-1
600515,2018,互联网金融-2
600518,2019,人工智能-1
600518,2019,大数据-4
600518,2019,物联网-1
600518,2019,O2O-3
600518,2019,电子商务-3
600518,2015,大数据-5
600518,2015,云计算-2
600518,2015,物联网-2
600518,2015,O2O-6
600518,2015,第三方支付-4
600518,2015,移动互联网-1
600518,2015,互联网医疗-16
600518,2015,电子商务-6
600518,2015,B2B-3
600518,2015,B2C-2
600519,2017,电子商务-8
600519,2019,大数据-1
600519,2019,电子商务-3
600520,2016,人工智能-1
600520,2016,大数据-1
600520,2016,虚拟现实-1
600520,2016,云计算-1
600520,2016,物联网-1
600520,2016,工业互联网-2
600520,2016,电子商务-1
600520,2017,人工智能-1
600520,2017,大数据-1
600520,2017,虚拟现实-1
600520,2017,云计算-1
600520,2017,物联网-1
600520,2017,工业互联网-1
600520,2017,电子商务-1
600522,2018,人工智能-1
600522,2018,大数据-3
600522,2018,虚拟现实-1
600522,2018,云计算-5
600522,2018,物联网-4
600522,2018,工业互联网-6
600522,2018,智能电网-9
600523,2015,自动驾驶-1
600523,2015,网联-1
600523,2016,自动驾驶-1
600523,2017,自动驾驶-1
600523,2017,电子商务-1
600523,2018,自动驾驶-1
600525,2016,智能电网-42
600525,2017,物联网-1
600525,2017,智能电网-33
600526,2017,EB-1
600528,2017,大数据-1
600528,2017,云计算-2
600528,2017,物联网-1
600530,2016,电子商务-4
600532,2017,移动互联网-1
600533,2019,电子商务-3
600535,2018,大数据-2
600535,2018,移动互联网-1
600535,2018,工业互联网-1
600535,2018,电子商务-1
600538,2017,大数据-2
600538,2017,云计算-1
600538,2017,物联网-1
600538,2017,区块链-1
600538,2017,O2O-1
600538,2017,B2B-1
600538,2017,B2C-1
600545,2018,人工智能-1
600545,2018,物联网-3
600547,2019,大数据-1
600548,2018,人工智能-1
600548,2018,大数据-1
600548,2018,物联网-1
600548,2018,移动支付-1
600548,2018,智能交通-5
600548,2019,人工智能-2
600548,2019,大数据-4
600548,2019,物联网-2
600548,2019,智能交通-4
600550,2016,物联网-1
600550,2016,智能电网-6
600551,2016,C2B-1
600551,2016,移动互联网-1
600551,2016,电子商务-2
600551,2016,B2B-3
600551,2016,B2C-2
600551,2019,人工智能-2
600551,2019,电子商务-2
600552,2018,智能穿戴-3
600552,2018,智慧农业-2
600552,2018,智能家居-1
600556,2016,大数据-3
600556,2016,云计算-1
600556,2016,智能交通-4
600556,2017,物联网-1
600556,2018,大数据-2
600556,2018,智能交通-8
600556,2019,大数据-24
600556,2019,数据挖掘-1
600556,2019,云计算-1
600556,2019,移动互联网-4
600556,2019,移动互联-1
600556,2019,B2B-11
600556,2019,数字营销-1
600556,2015,大数据-23
600556,2015,云计算-4
600556,2015,物联网-11
600556,2015,移动互联网-1
600556,2015,智慧农业-1
600556,2015,智能电网-1
600557,2017,大数据-1
600557,2019,大数据-1
600558,2016,电子商务-1
600558,2017,物联网-1
600558,2019,物联网-1
600559,2017,电子商务-2
600561,2017,大数据-1
600561,2017,物联网-2
600561,2017,移动互联网-1
600561,2017,移动互联-1
600561,2019,人工智能-1
600561,2019,大数据-1
600561,2019,区块链-1
600561,2019,移动互联网-1
600562,2018,人工智能-3
600562,2018,大数据-4
600562,2018,云计算-1
600562,2018,电子商务-1
600562,2019,人工智能-1
600562,2019,大数据-3
600562,2019,物联网-2
600562,2019,移动互联-1
600562,2019,电子商务-1
600563,2017,智能电网-2
600563,2018,智能电网-2
600563,2019,云计算-1
600563,2019,智能电网-2
600565,2016,智慧农业-2
600565,2016,互联网金融-1
600566,2019,电子商务-2
600567,2017,电子商务-1
600567,2018,电子商务-1
600568,2016,大数据-5
600569,2015,电子商务-1
600571,2016,人工智能-11
600571,2016,大数据-25
600571,2016,云计算-6
600571,2016,区块链-10
600571,2016,O2O-2
600571,2016,第三方支付-2
600571,2016,电子商务-1
600571,2016,智能客服-1
600571,2016,互联网金融-5
600571,2016,Fintech-2
600571,2016,金融科技-18
600571,2017,人工智能-13
600571,2017,机器学习-3
600571,2017,大数据-36
600571,2017,数据挖掘-1
600571,2017,征信-12
600571,2017,云计算-14
600571,2017,物联网-2
600571,2017,区块链-11
600571,2017,网联-2
600571,2017,第三方支付-1
600571,2017,智能客服-3
600571,2017,互联网金融-7
600571,2017,金融科技-24
600572,2017,B2C-1
600572,2018,B2C-2
600573,2015,大数据-1
600575,2016,电子商务-2
600575,2017,电子商务-1
600576,2015,征信-2
600576,2015,移动互联网-9
600576,2015,互联网金融-13
600577,2016,大数据-2
600577,2016,物联网-2
600577,2016,电子商务-3
600577,2016,互联网金融-2
600577,2017,人工智能-1
600577,2017,大数据-6
600577,2017,电子商务-3
600577,2018,大数据-8
600577,2018,数据挖掘-1
600577,2018,工业互联网-3
600577,2018,电子商务-8
600580,2015,智能电网-1
600580,2016,物联网-1
600581,2017,人工智能-1
600581,2017,云计算-1
600581,2017,物联网-1
600582,2016,电子商务-1
600583,2019,物联网-1
600584,2017,人工智能-1
600584,2017,物联网-1
600587,2017,电子商务-1
600587,2018,电子商务-2
600588,2016,人工智能-2
600588,2016,大数据-10
600588,2016,云计算-6
600588,2016,物联网-3
600588,2016,数字货币-1
600588,2016,O2O-4
600588,2016,第三方支付-1
600588,2016,移动互联网-4
600588,2016,移动互联-2
600588,2016,电子商务-3
600588,2016,B2B-6
600588,2016,B2C-3
600588,2016,数字营销-9
600588,2016,互联网金融-4
600588,2018,人工智能-10
600588,2018,机器学习-1
600588,2018,大数据-13
600588,2018,数据挖掘-1
600588,2018,云计算-12
600588,2018,物联网-4
600588,2018,区块链-2
600588,2018,O2O-2
600588,2018,网联-1
600588,2018,移动互联网-4
600588,2018,工业互联网-9
600588,2018,B2B-2
600588,2018,B2C-1
600588,2018,智能客服-1
600588,2018,数字营销-7
600588,2019,人工智能-1
600588,2019,机器学习-1
600588,2019,大数据-4
600588,2019,云计算-6
600588,2019,物联网-3
600588,2019,区块链-2
600588,2019,移动互联网-3
600588,2019,工业互联网-8
600588,2019,数字营销-2
600588,2019,互联网金融-2
600590,2017,人工智能-2
600590,2017,大数据-7
600590,2017,数据挖掘-1
600590,2017,云计算-1
600590,2017,物联网-1
600590,2017,智能交通-2
600590,2017,智能电网-4
600594,2017,互联网医疗-3
600595,2016,云计算-2
600596,2016,物联网-1
600596,2016,互联网金融-1
600596,2017,大数据-1
600598,2017,自动驾驶-1
600598,2017,物联网-3
600598,2017,区块链-5
600598,2018,自动驾驶-1
600598,2018,物联网-1
600598,2019,自动驾驶-1
600598,2019,物联网-4
600600,2019,电子商务-2
600601,2019,人工智能-10
600601,2019,生物识别技术-1
600601,2019,人脸识别-1
600601,2019,大数据-13
600601,2019,云计算-9
600601,2019,物联网-9
600601,2019,区块链-2
600601,2019,移动互联网-1
600602,2016,人工智能-2
600602,2016,大数据-36
600602,2016,云计算-32
600602,2016,物联网-8
600602,2016,移动互联网-1
600602,2016,B2B-1
600602,2018,人工智能-6
600602,2018,大数据-10
600602,2018,云计算-10
600602,2018,物联网-1
600603,2016,大数据-2
600603,2016,物联网-1
600603,2018,人工智能-1
600603,2018,大数据-4
600603,2018,物联网-1
600603,2018,电子商务-2
600603,2018,智能家居-1
600603,2019,人工智能-2
600603,2019,大数据-4
600603,2019,云计算-1
600603,2019,物联网-3
600603,2019,区块链-1
600603,2019,电子商务-1
600604,2019,人工智能-12
600604,2019,大数据-36
600604,2019,云计算-8
600604,2019,区块链-6
600605,2019,大数据-1
600605,2019,第三方支付-1
600609,2017,网联-2
600610,2015,电子商务-1
600617,2016,大数据-1
600618,2017,大数据-1
600619,2017,大数据-2
600619,2017,智能家居-1
600619,2019,大数据-1
600619,2019,智能家居-1
600623,2019,人工智能-1
600623,2019,大数据-1
600623,2019,工业互联网-1
600624,2017,人工智能-1
600624,2017,云计算-1
600628,2016,人工智能-1
600628,2016,大数据-3
600628,2016,移动支付-2
600628,2016,电子商务-4
600628,2017,人工智能-3
600628,2017,大数据-4
600628,2017,物联网-2
600628,2017,移动支付-1
600628,2017,移动互联网-1
600628,2017,电子商务-5
600630,2017,电子商务-2
600633,2016,大数据-49
600633,2016,移动互联网-2
600634,2017,第三方支付-1
600634,2018,第三方支付-1
600635,2016,大数据-2
600635,2016,征信-1
600635,2016,云计算-1
600635,2016,移动支付-1
600635,2016,第三方支付-12
600635,2016,移动互联-1
600635,2016,互联网金融-1
600637,2015,大数据-19
600637,2015,数据挖掘-1
600637,2015,云计算-3
600637,2015,O2O-2
600637,2015,移动支付-1
600637,2015,移动互联网-5
600637,2015,电子商务-14
600637,2015,B2B-14
600637,2015,B2C-13
600637,2015,数字营销-20
600637,2016,大数据-4
600637,2016,混合现实-2
600637,2016,虚拟现实-1
600637,2016,物联网-2
600637,2016,第三方支付-1
600637,2016,移动互联网-4
600637,2016,电子商务-5
600637,2016,B2B-4
600637,2016,B2C-2
600637,2016,数字营销-7
600638,2018,移动互联网-1
600638,2018,移动互联-1
600639,2017,移动互联网-1
600639,2017,金融科技-3
600643,2016,大数据-1
600643,2016,征信-1
600643,2016,云计算-1
600643,2016,物联网-1
600643,2019,云计算-1
600643,2019,区块链-1
600644,2016,智能电网-1
600644,2017,大数据-2
600644,2017,物联网-1
600644,2017,区块链-1
600644,2017,智能电网-1
600644,2019,大数据-3
600644,2019,物联网-9
600644,2019,区块链-2
600644,2019,智能电网-2
600645,2015,大数据-1
600645,2015,O2O-1
600645,2017,大数据-1
600650,2019,人工智能-1
600650,2019,移动互联网-1
600650,2019,电子商务-1
600650,2019,B2B-1
600651,2016,云计算-1
600651,2016,物联网-1
600651,2016,电子商务-2
600651,2016,智能家居-1
600651,2017,人工智能-3
600651,2017,大数据-5
600651,2017,数据挖掘-2
600651,2017,云计算-9
600651,2017,物联网-11
600652,2017,大数据-2
600652,2017,物联网-1
600652,2017,电子商务-3
600653,2017,O2O-1
600653,2017,B2C-3
600653,2017,互联网金融-1
600654,2016,人工智能-1
600654,2016,大数据-7
600654,2016,数据可视化-1
600654,2016,云计算-4
600654,2016,物联网-12
600654,2016,移动互联网-2
600654,2016,智能交通-5
600654,2016,智能家居-2
600654,2018,人工智能-3
600654,2018,智能数据分析-1
600654,2018,大数据-6
600654,2018,数据可视化-1
600654,2018,云计算-5
600654,2018,物联网-14
600654,2018,移动互联网-1
600654,2018,智能交通-10
600654,2018,智能家居-4
600654,2019,人工智能-4
600654,2019,智能数据分析-1
600654,2019,大数据-8
600654,2019,数据可视化-1
600654,2019,云计算-4
600654,2019,物联网-10
600654,2019,移动互联网-1
600654,2019,工业互联网-1
600654,2019,智能交通-9
600654,2019,智能家居-2
600654,2015,大数据-30
600654,2015,云计算-14
600654,2015,物联网-23
600654,2015,移动互联网-2
600654,2015,移动互联-1
600654,2015,智能交通-4
600654,2015,智能家居-1
600655,2017,人工智能-1
600655,2017,大数据-3
600655,2017,数据挖掘-1
600655,2017,物联网-2
600655,2017,移动互联网-2
600655,2019,智能营销-1
600660,2016,大数据-3
600660,2016,工业互联网-1
600660,2017,大数据-3
600663,2019,电子商务-1
600664,2016,电子商务-1
600664,2017,电子商务-1
600664,2018,电子商务-1
600664,2019,O2O-1
600664,2019,电子商务-1
600671,2016,征信-2
600673,2019,工业互联网-1
600675,2017,大数据-1
600675,2017,移动互联网-1
600675,2018,移动互联网-1
600676,2017,商业智能-1
600676,2017,大数据-2
600676,2017,物联网-1
600676,2017,电子商务-1
600677,2015,人工智能-1
600677,2015,大数据-3
600677,2015,云计算-5
600677,2015,物联网-8
600677,2015,移动互联网-2
600677,2015,移动互联-2
600677,2015,电子商务-1
600677,2015,智能家居-2
600677,2016,人工智能-1
600677,2016,大数据-3
600677,2016,增强现实-1
600677,2016,云计算-4
600677,2016,物联网-11
600677,2016,移动支付-1
600677,2016,移动互联网-2
600677,2016,工业互联网-1
600677,2016,移动互联-2
600677,2016,电子商务-1
600677,2016,智能家居-4
600677,2017,人工智能-2
600677,2017,大数据-4
600677,2017,增强现实-2
600677,2017,云计算-5
600677,2017,物联网-12
600677,2017,区块链-1
600677,2017,移动互联网-2
600677,2017,工业互联网-3
600677,2017,移动互联-1
600677,2017,电子商务-1
600677,2017,智能家居-5
600677,2017,智能电网-1
600678,2018,物联网-1
600681,2018,物联网-1
600681,2019,物联网-3
600682,2017,大数据-6
600682,2017,移动互联网-1
600682,2017,B2B-1
600682,2017,B2C-1
600685,2019,工业互联网-3
600686,2015,大数据-1
600686,2015,移动互联网-1
600686,2018,自动驾驶-6
600686,2018,大数据-1
600686,2018,网联-10
600687,2018,C2B-1
600687,2018,O2O-3
600687,2017,C2B-1
600687,2017,O2O-5
600688,2017,物联网-1
600688,2019,智能营销-1
600690,2015,C2B-1
600690,2015,O2O-4
600690,2016,C2B-1
600690,2016,O2O-2
600692,2017,大数据-1
600693,2016,电子商务-1
600693,2017,电子商务-3
600693,2019,人工智能-1
600693,2019,电子商务-2
600694,2015,大数据-1
600694,2015,O2O-1
600694,2017,人工智能-1
600694,2017,人脸识别-1
600694,2017,大数据-1
600694,2017,云计算-1
600694,2017,O2O-1
600694,2017,移动支付-1
600694,2018,虚拟现实-1
600694,2018,O2O-1
600696,2017,大数据-3
600696,2018,电子商务-2
600697,2018,大数据-1
600697,2018,电子商务-2
600698,2019,网联-1
600698,2015,电子商务-2
600701,2016,人工智能-19
600701,2016,智能机器人-1
600701,2016,人脸识别-13
600701,2016,大数据-14
600701,2016,云计算-53
600701,2016,物联网-2
600701,2016,移动互联网-2
600701,2016,电子商务-3
600701,2018,人工智能-40
600701,2018,智能机器人-1
600701,2018,人脸识别-22
600701,2018,自然语言处理-1
600701,2018,大数据-2
600701,2018,云计算-7
600702,2016,大数据-2
600702,2016,B2C-1
600702,2018,大数据-4
600702,2018,B2C-1
600703,2016,物联网-1
600703,2017,大数据-1
600703,2017,物联网-1
600710,2018,大数据-1
600710,2018,物联网-1
600710,2018,B2B-1
600711,2016,电子商务-2
600711,2017,电子商务-2
600712,2017,人脸识别-1
600712,2017,物联网-1
600712,2017,移动支付-1
600712,2017,电子商务-19
600712,2018,人工智能-1
600712,2018,人脸识别-1
600712,2018,征信-1
600712,2018,物联网-1
600712,2018,移动支付-1
600712,2018,移动互联网-1
600712,2018,电子商务-14
600712,2019,人工智能-1
600712,2019,大数据-2
600712,2019,云计算-1
600712,2019,物联网-1
600712,2019,电子商务-8
600713,2018,物联网-2
600713,2018,O2O-1
600713,2018,B2B-2
600713,2018,B2C-2
600715,2017,O2O-1
600715,2017,移动互联网-1
600717,2019,人工智能-3
600717,2019,深度学习-1
600717,2019,大数据-3
600717,2019,物联网-1
600717,2019,区块链-1
600717,2019,电子商务-1
600719,2016,物联网-1
600719,2019,大数据-1
600720,2017,大数据-1
600720,2017,电子商务-2
600720,2019,电子商务-1
600721,2019,大数据-1
600724,2019,人工智能-1
600724,2019,大数据-1
600727,2016,O2O-1
600727,2018,智能机器人-1
600728,2015,人工智能-11
600728,2015,商业智能-1
600728,2015,深度学习-2
600728,2015,人脸识别-43
600728,2015,大数据-31
600728,2015,数据挖掘-1
600728,2015,云计算-39
600728,2015,物联网-1
600728,2015,分布式计算-1
600728,2015,移动支付-3
600728,2015,移动互联网-9
600728,2015,智能交通-12
600728,2017,人工智能-68
600728,2017,深度学习-2
600728,2017,人脸识别-10
600728,2017,大数据-43
600728,2017,云计算-8
600728,2017,物联网-1
600728,2017,分布式计算-1
600728,2017,移动支付-7
600728,2017,智能交通-33
600728,2017,智能家居-1
600729,2016,电子商务-10
600729,2016,智能家居-1
600729,2017,人工智能-3
600729,2017,大数据-3
600729,2017,物联网-1
600729,2017,移动互联网-1
600729,2017,电子商务-4
600729,2017,智能家居-1
600729,2017,金融科技-1
600729,2018,人工智能-1
600729,2018,大数据-2
600729,2018,云计算-1
600729,2018,电子商务-4
600729,2018,智能客服-1
600729,2018,智能家居-1
600730,2015,大数据-1
600730,2015,移动互联网-1
600732,2016,O2O-2
600732,2019,人工智能-2
600732,2019,工业互联网-2
600734,2017,人工智能-5
600734,2017,大数据-4
600734,2017,云计算-3
600734,2017,物联网-45
600734,2017,区块链-1
600734,2017,移动互联网-23
600734,2017,移动互联-12
600734,2017,电子商务-1
600734,2017,智能交通-1
600734,2017,智能家居-3
600734,2017,智能电网-1
600734,2017,金融科技-7
600734,2018,人工智能-3
600734,2018,智能机器人-2
600734,2018,大数据-2
600734,2018,云计算-3
600734,2018,物联网-46
600734,2018,第三方支付-1
600734,2018,移动互联网-24
600734,2018,移动互联-8
600734,2018,电子商务-2
600734,2018,智能交通-1
600734,2018,智能家居-7
600734,2018,智能电网-1
600734,2019,人工智能-3
600734,2019,智能机器人-4
600734,2019,大数据-5
600734,2019,增强现实-1
600734,2019,虚拟现实-1
600734,2019,云计算-1
600734,2019,物联网-50
600734,2019,智能穿戴-1
600734,2019,移动互联网-10
600734,2019,移动互联-4
600734,2019,电子商务-1
600734,2019,智能交通-1
600734,2019,智能家居-5
600734,2019,智能电网-1
600737,2017,大数据-1
600737,2017,B2B-2
600738,2017,电子商务-1
600738,2018,人脸识别-1
600738,2018,大数据-1
600738,2018,电子商务-1
600738,2018,无人零售-1
600739,2017,O2O-1
600740,2018,电子商务-2
600740,2019,电子商务-1
600741,2017,网联-7
600741,2017,电子商务-1
600741,2019,自动驾驶-1
600741,2019,网联-6
600741,2019,电子商务-1
600742,2016,智能机器人-1
600742,2016,网联-1
600744,2019,电子商务-1
600745,2018,人工智能-1
600745,2018,虚拟现实-1
600745,2018,移动互联网-1
600751,2017,人工智能-35
600751,2017,商业智能-1
600751,2017,机器学习-1
600751,2017,深度学习-2
600751,2017,语音识别-1
600751,2017,大数据-28
600751,2017,数据挖掘-1
600751,2017,征信-2
600751,2017,云计算-22
600751,2017,EB-1
600751,2017,物联网-3
600751,2017,区块链-5
600751,2017,工业互联网-1
600751,2017,电子商务-10
600751,2017,B2B-1
600751,2017,智能客服-1
600751,2017,金融科技-1
600751,2019,人工智能-2
600751,2019,商业智能-1
600751,2019,大数据-3
600751,2019,征信-2
600751,2019,云计算-3
600751,2019,物联网-7
600751,2019,工业互联网-1
600751,2019,电子商务-7
600753,2019,人工智能-1
600753,2019,工业互联网-1
600755,2016,大数据-2
600755,2016,云计算-1
600755,2016,物联网-1
600755,2016,互联网金融-1
600757,2017,大数据-4
600757,2017,虚拟现实-1
600757,2017,云计算-2
600757,2017,物联网-2
600757,2017,移动互联网-1
600761,2019,工业互联网-3
600761,2019,移动互联-1
600763,2017,区块链-1
600763,2019,大数据-1
600763,2019,互联网医疗-2
600767,2018,大数据-6
600767,2018,物联网-1
600767,2018,移动互联-1
600767,2018,互联网医疗-1
600767,2018,电子商务-2
600767,2015,大数据-2
600767,2015,云计算-1
600767,2015,移动互联网-1
600767,2015,互联网医疗-18
600771,2016,O2O-1
600771,2016,电子商务-1
600776,2017,大数据-5
600776,2017,数据挖掘-1
600776,2017,云计算-2
600776,2017,物联网-3
600776,2017,移动支付-1
600776,2017,互联网金融-1
600776,2018,人脸识别-1
600776,2018,语音识别-1
600776,2018,大数据-2
600776,2018,数据挖掘-1
600776,2018,征信-1
600776,2018,云计算-3
600776,2018,物联网-4
600776,2018,移动支付-1
600776,2018,移动互联网-1
600776,2019,人工智能-2
600776,2019,人脸识别-2
600776,2019,语音识别-2
600776,2019,大数据-4
600776,2019,数据挖掘-1
600776,2019,云计算-1
600776,2019,物联网-3
600776,2019,移动支付-1
600776,2019,移动互联网-2
600776,2019,工业互联网-1
600776,2019,金融科技-1
600783,2017,人工智能-1
600783,2017,移动互联网-1
600785,2017,人工智能-1
600785,2017,大数据-2
600785,2017,云计算-1
600785,2017,电子商务-5
600785,2018,大数据-1
600785,2018,电子商务-3
600785,2019,O2O-2
600785,2019,第三方支付-1
600785,2019,电子商务-3
600787,2017,大数据-3
600787,2017,云计算-1
600787,2017,物联网-18
600787,2017,区块链-1
600787,2017,电子商务-6
600787,2017,智能交通-2
600787,2018,人工智能-2
600787,2018,大数据-5
600787,2018,云计算-3
600787,2018,物联网-14
600787,2018,区块链-3
600787,2018,移动互联网-2
600787,2018,工业互联网-1
600787,2018,电子商务-4
600787,2018,智能交通-2
600787,2018,互联网金融-2
600787,2019,人工智能-3
600787,2019,大数据-4
600787,2019,云计算-6
600787,2019,物联网-23
600787,2019,区块链-1
600787,2019,移动互联网-2
600787,2019,电子商务-4
600787,2019,智能交通-2
600787,2019,互联网金融-1
600789,2016,电子商务-1
600789,2017,电子商务-1
600792,2017,EB-1
600794,2016,电子商务-1
600794,2018,电子商务-1
600795,2019,大数据-1
600800,2018,人脸识别-1
600800,2018,物联网-6
600800,2018,移动支付-22
600801,2016,大数据-1
600801,2017,电子商务-1
600803,2018,数据挖掘-1
600803,2019,人工智能-1
600803,2019,大数据-1
600803,2019,数据挖掘-1
600803,2019,物联网-1
600804,2019,人工智能-2
600804,2019,大数据-8
600804,2019,云计算-9
600804,2019,O2O-2
600804,2019,移动互联网-1
600804,2019,工业互联网-4
600804,2019,电子商务-2
600804,2019,智能家居-1
600812,2016,智能医疗-1
600814,2015,O2O-1
600814,2015,移动支付-1
600814,2018,人工智能-2
600814,2018,大数据-3
600814,2018,移动互联网-1
600814,2019,人脸识别-1
600814,2019,大数据-3
600814,2019,物联网-1
600814,2019,移动支付-1
600815,2015,大数据-1
600815,2015,物联网-2
600815,2019,人工智能-1
600815,2019,物联网-1
600815,2019,工业互联网-1
600816,2017,云计算-1
600816,2018,O2O-1
600816,2018,金融科技-2
600817,2019,互联网金融-2
600818,2016,电子商务-1
600818,2016,互联网金融-1
600820,2017,电子商务-1
600820,2017,智能交通-1
600821,2015,电子商务-2
600822,2015,O2O-1
600822,2015,工业互联网-1
600824,2017,人工智能-1
600824,2017,物联网-1
600824,2017,移动互联网-1
600824,2017,电子商务-7
600824,2017,互联网金融-1
600825,2017,人工智能-1
600825,2017,大数据-2
600825,2017,第三方支付-1
600825,2017,移动互联网-1
600825,2017,电子商务-5
600826,2016,电子商务-1
600828,2016,大数据-1
600828,2016,电子商务-4
600828,2017,大数据-1
600828,2018,大数据-1
600828,2018,电子商务-4
600828,2019,大数据-1
600828,2019,电子商务-1
600829,2016,大数据-2
600829,2016,物联网-1
600829,2016,O2O-3
600829,2016,移动支付-1
600829,2016,移动互联网-2
600829,2016,电子商务-5
600829,2016,B2C-3
600829,2017,O2O-1
600829,2017,移动互联-1
600829,2017,电子商务-3
600829,2017,B2C-2
600829,2018,人工智能-1
600829,2018,云计算-1
600829,2018,物联网-1
600829,2018,O2O-4
600829,2018,电子商务-3
600829,2018,B2C-1
600830,2015,互联网金融-1
600830,2017,人工智能-1
600830,2017,大数据-5
600830,2017,物联网-1
600830,2017,互联网金融-2
600831,2016,大数据-11
600831,2016,云计算-4
600831,2016,物联网-3
600831,2016,移动互联网-3
600831,2016,电子商务-3
600833,2019,人工智能-1
600833,2019,O2O-6
600833,2019,电子商务-1
600833,2019,B2C-4
600835,2018,人工智能-1
600835,2018,大数据-1
600835,2018,物联网-7
600835,2019,人工智能-1
600835,2019,大数据-1
600835,2019,物联网-7
600839,2017,人工智能-4
600839,2017,机器学习-1
600839,2017,人脸识别-1
600839,2017,大数据-7
600839,2017,云计算-2
600839,2017,物联网-10
600839,2017,O2O-2
600839,2017,网联-1
600839,2017,B2B-1
600839,2017,B2C-1
600839,2017,智慧农业-1
600839,2017,智能家居-1
600843,2016,大数据-1
600843,2016,物联网-1
600845,2016,大数据-13
600845,2016,云计算-13
600845,2016,物联网-4
600845,2016,工业互联网-1
600845,2016,电子商务-3
600845,2016,智能交通-1
600848,2016,大数据-1
600848,2016,虚拟现实-1
600848,2016,云计算-1
600848,2016,移动互联网-1
600848,2018,人工智能-5
600848,2018,网联-2
600848,2018,移动互联网-2
600848,2018,工业互联网-3
600850,2018,人工智能-2
600850,2018,大数据-9
600850,2018,云计算-4
600850,2018,物联网-2
600850,2018,移动互联网-1
600850,2018,电子商务-1
600853,2019,大数据-1
600858,2016,电子商务-1
600863,2017,大数据-2
600867,2016,移动互联网-1
600869,2015,大数据-6
600869,2015,云计算-2
600869,2015,物联网-3
600869,2015,O2O-4
600869,2015,第三方支付-3
600869,2015,移动互联网-1
600869,2015,工业互联网-1
600869,2015,电子商务-18
600869,2015,B2B-4
600869,2015,智能交通-1
600869,2015,智能电网-19
600869,2015,互联网金融-2
600869,2017,大数据-8
600869,2017,云计算-6
600869,2017,O2O-4
600869,2017,网联-2
600869,2017,第三方支付-1
600869,2017,电子商务-6
600869,2017,B2B-6
600869,2017,智能交通-4
600869,2017,智能环保-1
600869,2017,智能电网-11
600872,2019,人工智能-1
600872,2019,商业智能-1
600872,2019,大数据-1
600872,2019,云计算-1
600872,2019,B2B-2
600874,2019,大数据-1
600876,2017,大数据-1
600876,2017,智能家居-1
600877,2019,智能机器人-1
600877,2019,物联网-2
600879,2016,物联网-2
600879,2016,智能电网-6
600879,2017,物联网-9
600879,2017,智能电网-3
600879,2018,物联网-2
600879,2018,智能电网-3
600879,2019,物联网-4
600880,2016,大数据-2
600880,2016,虚拟现实-1
600880,2016,O2O-3
600880,2016,移动互联网-2
600880,2016,移动互联-3
600880,2016,互联网金融-1
600881,2017,大数据-2
600881,2017,云计算-1
600881,2018,大数据-1
600881,2019,人工智能-1
600881,2019,大数据-1
600884,2019,数据挖掘-1
600884,2019,电子商务-1
600884,2019,智能家居-2
600885,2017,智能家居-1
600885,2017,智能电网-1
600887,2018,大数据-6
600887,2018,物联网-1
600887,2018,电子商务-1
600888,2019,大数据-1
600891,2016,电子商务-2
600891,2017,电子商务-1
600893,2016,大数据-1
600893,2016,云计算-1
600893,2016,工业互联网-1
600895,2019,人工智能-6
600895,2019,大数据-1
600895,2019,物联网-1
600898,2016,O2O-1
600898,2016,智能穿戴-1
600898,2016,移动互联网-3
600898,2016,智能家居-1
600901,2017,金融科技-1
600929,2019,大数据-1
600929,2019,电子商务-3
600929,2019,B2B-1
600929,2019,B2C-2
600929,2019,数字营销-2
600962,2019,大数据-2
600963,2018,大数据-1
600966,2016,大数据-1
600966,2016,电子商务-2
600966,2017,电子商务-1
600971,2019,电子商务-1
600971,2019,互联网金融-1
600973,2016,电子商务-3
600973,2016,智能电网-2
600973,2018,电子商务-1
600973,2018,智能电网-1
600976,2017,O2O-1
600976,2017,互联网医疗-1
600978,2017,人工智能-1
600978,2017,大数据-2
600978,2017,O2O-3
600978,2017,电子商务-2
600978,2017,智能家居-3
600979,2018,大数据-1
600979,2018,B2B-1
600979,2018,B2C-1
600979,2018,智能家居-1
600979,2018,智能电网-1
600980,2019,人工智能-6
600980,2019,大数据-1
600980,2019,物联网-4
600980,2019,智能穿戴-1
600981,2019,大数据-4
600981,2019,征信-1
600981,2019,云计算-2
600981,2019,物联网-1
600981,2019,O2O-10
600981,2019,电子商务-4
600981,2019,B2B-2
600981,2019,B2C-1
600983,2016,大数据-3
600983,2016,O2O-1
600983,2016,移动互联网-1
600983,2016,电子商务-3
600983,2016,智能家居-1
600983,2017,智能机器人-2
